targetId,strataId,cohortId,cohortType,name
140,11,140000111,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Jan 2020
141,11,141000111,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with Index date: Jan 2020
111,12,111000121,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Feb 2020
112,12,112000121,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Feb 2020
113,12,113000121,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Feb 2020
114,12,114000121,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Feb 2020
115,12,115000121,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with Index date: Feb 2020
116,12,116000121,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with Index date: Feb 2020
126,12,126000121,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with Index date: Feb 2020
127,12,127000121,TwS,Persons tested for SARS-CoV-2 with no required prior observation with Index date: Feb 2020
128,12,128000121,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with Index date: Feb 2020
129,12,129000121,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with Index date: Feb 2020
130,12,130000121,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
131,12,131000121,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
132,12,132000121,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
133,12,133000121,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
134,12,134000121,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
135,12,135000121,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
136,12,136000121,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
137,12,137000121,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
138,12,138000121,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
139,12,139000121,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
140,12,140000121,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Feb 2020
141,12,141000121,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with Index date: Feb 2020
111,13,111000131,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Mar 2020
112,13,112000131,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Mar 2020
113,13,113000131,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Mar 2020
114,13,114000131,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Mar 2020
115,13,115000131,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with Index date: Mar 2020
116,13,116000131,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with Index date: Mar 2020
126,13,126000131,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with Index date: Mar 2020
127,13,127000131,TwS,Persons tested for SARS-CoV-2 with no required prior observation with Index date: Mar 2020
128,13,128000131,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with Index date: Mar 2020
129,13,129000131,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with Index date: Mar 2020
130,13,130000131,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
131,13,131000131,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
132,13,132000131,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
133,13,133000131,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
134,13,134000131,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
135,13,135000131,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
136,13,136000131,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
137,13,137000131,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
138,13,138000131,TwS,Persons hospitalized with a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
139,13,139000131,TwS,Persons hospitalized with a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
140,13,140000131,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Mar 2020
141,13,141000131,TwS,Persons hospitalized and requiring intensive services with a SARS-CoV-2 positive test with no required prior observation with Index date: Mar 2020
111,14,111000141,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Apr 2020
112,14,112000141,TwS,Persons with Influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Apr 2020
113,14,113000141,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with at least 365d prior observation with Index date: Apr 2020
114,14,114000141,TwS,Persons hospitalized with influenza diagnosis or positive test 2017-2018 with no required prior observation with Index date: Apr 2020
115,14,115000141,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with at least 365d prior observation with Index date: Apr 2020
116,14,116000141,TwS,Persons hospitalized with influenza diagnosis or positive test and requiring intensive services 2017-2018 with no required prior observation with Index date: Apr 2020
126,14,126000141,TwS,Persons tested for SARS-CoV-2 with at least 365d prior observation with Index date: Apr 2020
127,14,127000141,TwS,Persons tested for SARS-CoV-2 with no required prior observation with Index date: Apr 2020
128,14,128000141,TwS,Persons tested positive for SARS-CoV-2 with at least 365d prior observation with Index date: Apr 2020
129,14,129000141,TwS,Persons tested positive for SARS-CoV-2 with no required prior observation with Index date: Apr 2020
130,14,130000141,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Apr 2020
131,14,131000141,TwS,Persons tested with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Apr 2020
132,14,132000141,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Apr 2020
133,14,133000141,TwS,Persons with a COVID-19 diagnosis or a SARS-CoV-2 positive test with no required prior observation with Index date: Apr 2020
134,14,134000141,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Apr 2020
135,14,135000141,TwS,Persons hospitalized with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with no required prior observation with Index date: Apr 2020
136,14,136000141,TwS,Persons hospitalized and requiring intensive services with a COVID-19 diagnosis record or a SARS-CoV-2 positive test with at least 365d prior observation with Index date: Apr 2020
